age,income,loan_amount,loan_term,interest_rate,credit_score,employment_years,num_prev_loans,missed_payments,debt_to_income,loan_purpose,default
59,18657,10876,24,19.03,721,21,4,4,0.5829,personal,1
56,48348,6931,48,19.35,825,26,1,3,0.1434,personal,0
60,54251,7017,24,16.44,491,1,4,1,0.1293,medical,1
57,52142,7774,12,10.18,523,20,7,2,0.1491,education,1
53,43891,12888,48,5.61,686,14,7,4,0.2936,business,0
56,36457,17342,24,20.91,773,4,5,0,0.4757,home_improvement,0
23,98213,12498,24,14.96,502,5,6,2,0.1273,personal,1
29,48002,11799,48,10.07,746,16,2,0,0.2458,medical,0
28,97328,19262,12,7.54,367,7,4,1,0.1979,personal,1
53,34456,12248,48,19.1,391,18,6,1,0.3555,home_improvement,1
26,66827,8742,24,19.22,477,4,6,4,0.1308,business,1
61,59133,6013,12,18.85,302,22,3,2,0.1017,personal,1
59,38404,19622,60,15.97,402,18,1,2,0.5109,medical,1
24,46583,10023,36,11.22,572,13,7,1,0.2152,medical,1
33,54727,8528,48,10.17,833,9,5,0,0.1558,education,0
22,39805,8009,24,5.15,415,12,4,4,0.2012,medical,1
25,50389,19285,12,19.17,763,21,3,3,0.3827,education,0
64,15000,8562,12,6.49,403,4,5,1,0.5708,business,1
47,67807,17942,60,15.72,558,6,2,1,0.2646,home_improvement,0
52,77088,10617,48,13.57,607,9,1,4,0.1377,education,0
41,63178,4749,12,13.95,666,10,6,0,0.0752,personal,0
28,95756,10005,60,20.75,601,2,4,2,0.1045,personal,0
58,67277,11803,24,5.54,326,12,2,1,0.1754,home_improvement,0
28,75570,11308,60,18.15,807,29,5,4,0.1496,medical,0
23,77290,11160,48,5.88,826,1,3,4,0.1444,personal,0
64,15000,10068,60,5.65,664,3,5,4,0.6712,education,1
23,62626,7289,12,12.31,597,2,7,2,0.1164,home_improvement,0
42,30107,12064,12,6.07,660,14,5,1,0.4007,personal,0
26,33743,15245,36,18.42,803,3,1,4,0.4518,medical,1
22,36874,3224,60,14.0,329,22,4,2,0.0874,medical,1
43,49371,19794,24,5.49,738,20,2,0,0.4009,personal,0
64,66708,1000,48,5.69,639,3,1,3,0.015,home_improvement,0
22,62811,12451,36,15.42,425,29,3,1,0.1982,business,1
58,54773,14796,60,18.7,665,14,6,2,0.2701,personal,0
37,68008,8379,24,12.44,742,5,4,3,0.1232,medical,0
55,69102,1000,36,14.43,562,22,6,3,0.0145,business,1
54,62967,11419,12,18.6,521,27,1,2,0.1813,home_improvement,1
43,23958,13018,48,15.38,301,29,3,2,0.5434,medical,1
50,41692,5107,60,8.82,693,26,3,2,0.1225,home_improvement,0
28,55473,7019,24,15.42,605,4,2,4,0.1265,personal,0
42,68202,17776,12,15.68,445,11,7,0,0.2606,home_improvement,1
64,31085,12706,36,17.48,829,6,5,4,0.4088,medical,0
56,54795,2947,48,15.55,827,2,3,3,0.0538,personal,0
25,26818,14698,36,21.48,607,6,7,3,0.5481,medical,1
33,73466,6416,36,8.35,639,11,3,3,0.0873,medical,0
49,59362,7351,24,21.17,651,14,5,2,0.1238,business,0
51,30769,13185,12,14.15,508,18,0,1,0.4285,education,1
36,30650,12626,60,16.42,504,29,3,4,0.4119,home_improvement,1
62,61973,9584,24,6.69,314,5,4,1,0.1546,home_improvement,1
50,79746,8974,48,11.47,727,7,6,0,0.1125,business,0
36,35257,10495,36,18.08,775,28,6,0,0.2977,home_improvement,0
32,69158,7316,48,17.02,597,5,1,4,0.1058,business,0
37,45239,18534,24,5.68,393,25,5,3,0.4097,home_improvement,1
36,69817,2584,24,14.29,406,26,5,0,0.037,home_improvement,1
32,67297,10554,60,6.5,718,2,5,1,0.1568,medical,0
28,57795,3243,36,21.93,577,27,4,1,0.0561,business,1
40,21980,17616,24,20.25,427,4,5,2,0.8015,home_improvement,1
23,67261,10546,48,5.36,758,8,4,3,0.1568,education,0
36,64036,5659,60,19.6,337,23,7,2,0.0884,business,1
50,62387,16110,48,20.63,497,15,7,4,0.2582,business,1
43,58522,1000,36,11.01,656,21,6,0,0.0171,business,0
48,39181,13685,60,17.23,306,15,2,2,0.3493,medical,1
60,74493,18907,60,12.52,631,8,0,2,0.2538,business,0
25,71166,13077,60,16.14,818,17,5,4,0.1838,medical,0
40,35642,8960,12,10.79,493,12,6,1,0.2514,education,1
60,78657,4546,60,10.48,615,10,0,1,0.0578,personal,0
64,57370,18495,48,12.22,300,24,6,4,0.3224,medical,1
21,57324,17564,48,7.47,361,9,5,1,0.3064,home_improvement,0
50,51825,8127,36,19.13,642,28,4,4,0.1568,business,0
41,53596,8288,24,10.93,317,9,6,1,0.1546,personal,1
40,79676,19120,24,11.8,670,5,1,4,0.24,medical,0
26,73595,15189,12,20.2,534,15,0,1,0.2064,home_improvement,1
42,73213,1280,60,13.44,368,24,0,2,0.0175,personal,1
38,58322,10825,12,14.25,746,11,4,2,0.1856,education,0
28,71005,10604,36,21.26,307,3,7,1,0.1493,medical,1
59,39982,13485,36,20.07,761,4,0,4,0.3373,medical,0
52,65501,12036,24,7.88,610,1,2,2,0.1838,education,0
53,52237,8923,36,13.04,433,18,4,0,0.1708,medical,0
36,17923,13070,60,21.51,684,0,0,1,0.7292,business,1
32,26450,9313,48,11.33,355,3,0,0,0.3521,medical,0
58,43066,32485,36,11.32,659,11,0,0,0.7543,business,0
54,62472,12736,12,8.32,413,1,4,3,0.2039,medical,1
34,43082,11911,60,6.94,387,11,7,0,0.2765,home_improvement,1
56,44359,23056,36,17.59,437,15,1,0,0.5198,home_improvement,1
53,68738,3813,36,18.09,407,1,3,3,0.0555,personal,1
43,45009,11340,60,21.47,799,16,6,3,0.2519,home_improvement,0
22,78954,6302,36,18.15,834,25,5,3,0.0798,education,0
61,75972,15810,48,9.14,443,27,6,4,0.2081,personal,1
41,55393,9033,24,5.68,355,1,0,3,0.1631,home_improvement,1
22,68562,15480,60,21.75,305,3,6,4,0.2258,business,1
47,66110,15048,12,10.79,841,5,3,1,0.2276,medical,0
29,50578,16682,36,10.3,746,28,3,4,0.3298,home_improvement,0
21,70509,15147,24,20.4,684,27,0,1,0.2148,business,0
31,73160,10655,12,14.95,606,22,0,3,0.1456,personal,0
23,37856,3614,12,8.65,601,6,5,3,0.0955,medical,0
43,57763,18054,48,20.11,704,22,7,1,0.3126,home_improvement,0
46,57565,20454,24,21.89,809,14,3,2,0.3553,personal,0
24,70293,6372,60,6.47,372,19,1,4,0.0906,home_improvement,1
38,47010,16415,24,19.66,564,11,3,0,0.3492,personal,1
26,44240,4977,24,11.64,526,4,1,3,0.1125,home_improvement,1
55,58041,13220,12,13.91,492,13,7,4,0.2278,business,1
42,76264,14456,48,20.55,673,15,6,4,0.1896,education,0
63,33411,9442,48,21.55,309,10,2,3,0.2826,business,1
35,36553,12570,24,9.46,601,11,1,1,0.3439,medical,0
42,45630,17089,24,8.62,658,18,5,3,0.3745,home_improvement,0
57,48833,11343,36,6.37,351,16,4,4,0.2323,education,1
62,23219,7949,12,14.55,398,29,7,2,0.3423,education,1
32,81967,4657,60,5.23,312,23,6,1,0.0568,medical,1
62,52654,9655,60,12.0,689,25,0,3,0.1834,medical,0
58,49958,4951,48,6.25,656,26,7,0,0.0991,education,0
38,84207,9735,12,11.89,310,6,2,3,0.1156,medical,1
55,67920,9208,48,5.68,380,29,3,4,0.1356,medical,1
50,45362,16824,60,19.2,560,8,1,4,0.3709,home_improvement,1
44,57962,12440,24,8.57,305,13,2,0,0.2146,business,1
62,54248,27283,12,10.58,757,25,6,1,0.5029,personal,0
50,81070,1000,12,19.79,672,19,4,4,0.0123,education,0
34,51986,13880,36,17.69,780,11,7,1,0.267,personal,0
26,29042,9290,24,8.72,521,14,1,1,0.3199,education,0
23,21209,6263,24,6.22,380,11,5,3,0.2953,education,1
36,81552,11821,48,17.17,814,20,3,1,0.145,business,0
27,40804,11372,12,11.64,359,20,3,4,0.2787,education,1
34,67063,18466,48,18.02,520,28,1,4,0.2754,education,1
29,56291,12547,24,12.57,648,22,7,2,0.2229,business,0
35,47500,7843,36,10.88,527,12,4,1,0.1651,medical,1
41,50322,14005,12,12.67,589,8,7,2,0.2783,personal,0
55,83500,10622,24,17.73,592,23,0,3,0.1272,education,0
22,28934,5247,36,20.34,492,6,0,2,0.1813,business,1
47,48043,10508,60,5.85,773,29,3,1,0.2187,education,0
22,71318,13385,24,13.91,556,0,6,4,0.1877,business,1
55,31903,12433,60,5.56,805,27,6,3,0.3897,personal,0
38,78711,13981,48,12.96,687,9,4,1,0.1776,home_improvement,0
34,71060,8841,60,20.05,697,28,3,3,0.1244,medical,0
40,59892,13905,24,11.15,665,5,0,0,0.2322,home_improvement,0
38,45943,12720,60,20.85,589,25,3,1,0.2769,business,0
30,29591,12769,12,15.72,608,14,7,0,0.4315,education,0
45,67726,12194,24,20.88,577,14,1,2,0.18,medical,1
22,104475,25056,36,17.87,763,8,6,1,0.2398,personal,0
45,57626,18660,60,6.76,488,12,6,0,0.3238,medical,1
53,22131,13772,12,8.93,477,22,5,4,0.6223,education,1
56,63235,7198,48,11.7,827,0,1,2,0.1138,home_improvement,0
51,70484,10246,48,7.89,674,8,5,1,0.1454,business,0
34,38478,21694,60,13.41,753,2,4,1,0.5638,home_improvement,0
21,43380,8622,48,13.01,516,29,0,4,0.1988,medical,1
36,41547,11005,36,21.26,341,8,4,4,0.2649,education,1
23,45435,10671,24,12.37,493,19,4,0,0.2349,business,0
55,51901,14207,12,18.36,626,24,0,0,0.2737,education,0
61,39503,9380,60,21.01,672,28,2,0,0.2375,education,0
26,32754,13061,48,19.91,764,14,2,3,0.3988,medical,0
45,58138,9514,24,8.55,462,23,3,2,0.1636,home_improvement,1
33,51712,19887,36,13.43,575,6,2,1,0.3846,education,1
54,47147,7882,48,10.91,663,3,1,2,0.1672,education,0
28,56497,17865,48,11.8,779,24,6,4,0.3162,education,0
41,27636,8489,12,11.13,759,19,5,2,0.3072,business,0
54,59737,6877,36,19.05,564,16,6,2,0.1151,education,1
24,47517,7795,36,12.69,838,21,4,0,0.164,education,0
45,59310,1731,60,13.9,685,3,6,4,0.0292,medical,0
35,62193,14631,12,21.7,384,25,3,2,0.2353,education,1
24,75360,5016,60,6.02,615,18,4,1,0.0666,education,0
32,56853,9852,12,13.3,542,27,0,0,0.1733,medical,1
52,74200,16569,36,18.16,768,4,7,2,0.2233,business,0
52,49205,16376,12,7.57,641,15,6,4,0.3328,home_improvement,0
48,50064,3410,12,15.4,476,2,2,1,0.0681,medical,0
33,53363,13863,12,9.07,429,10,7,4,0.2598,business,1
51,68934,18842,24,19.75,382,24,0,4,0.2733,home_improvement,1
34,66357,8178,24,10.56,659,27,3,4,0.1232,education,0
40,57431,15081,36,10.59,387,21,5,3,0.2626,medical,1
38,32900,5140,12,15.17,831,14,1,1,0.1562,education,0
49,66035,14313,36,8.12,770,18,2,4,0.2167,medical,0
26,39494,12787,24,9.84,797,20,0,3,0.3238,home_improvement,0
52,38513,15966,12,12.08,806,23,5,0,0.4146,business,0
49,34507,15594,60,11.01,653,13,7,3,0.4519,medical,1
63,53502,3879,24,13.92,715,15,6,0,0.0725,business,0
22,76811,12819,24,15.19,350,23,2,3,0.1669,education,1
43,37623,20717,24,14.63,362,5,4,4,0.5506,education,1
39,85214,1000,12,16.12,388,4,1,3,0.0117,home_improvement,1
51,71376,17801,48,10.23,489,20,6,3,0.2494,home_improvement,1
25,28637,21610,60,7.15,647,16,7,4,0.7546,personal,0
39,48110,3092,60,17.93,837,15,5,0,0.0643,personal,0
54,36275,7975,36,19.46,475,1,2,4,0.2198,home_improvement,1
30,66969,15106,12,9.37,663,27,6,1,0.2256,education,0
45,37213,6683,24,11.92,782,10,1,3,0.1796,business,0
22,25819,20187,48,13.48,418,3,5,1,0.7819,home_improvement,1
31,49136,18353,12,14.07,468,5,4,4,0.3735,business,1
51,76049,3690,12,16.21,446,26,7,4,0.0485,personal,1
35,51534,7541,48,5.71,736,6,4,2,0.1463,business,0
29,62171,16619,24,17.27,738,16,0,1,0.2673,home_improvement,0
43,62870,16383,12,6.05,488,7,7,2,0.2606,education,1
39,27779,25310,60,12.96,459,27,3,1,0.9111,home_improvement,1
29,38811,6720,60,19.07,701,0,0,2,0.1731,medical,0
55,55116,20755,48,12.67,317,24,1,2,0.3766,medical,1
41,44967,6516,24,7.53,439,14,7,1,0.1449,medical,1
29,85680,15001,48,21.75,414,19,0,4,0.1751,education,1
48,32890,17354,12,20.12,627,11,5,0,0.5276,home_improvement,0
27,38633,1000,60,18.11,524,14,2,4,0.0259,medical,1
36,60229,17467,36,12.0,738,22,5,0,0.29,home_improvement,0
36,43697,20307,48,8.13,849,26,0,1,0.4647,personal,0
53,15000,18575,36,21.0,685,29,3,3,1.2383,medical,1
24,89824,24320,36,14.05,820,21,5,4,0.2708,medical,0
24,35662,17791,60,19.49,552,14,5,2,0.4989,education,1
59,65096,8776,48,10.82,397,28,5,4,0.1348,home_improvement,1
60,32438,19434,36,10.7,370,8,3,1,0.5991,education,1
37,39465,8436,12,21.75,746,15,7,3,0.2138,education,0
57,25787,12494,24,13.87,389,29,5,3,0.4845,home_improvement,1
59,41658,16990,24,7.39,729,1,1,4,0.4078,personal,1
49,43402,14688,60,8.73,518,14,4,4,0.3384,home_improvement,1
56,52613,20106,48,13.19,406,14,3,4,0.3821,personal,1
58,48293,26932,48,5.72,775,26,1,1,0.5577,education,0
59,29052,5175,24,12.86,753,6,3,0,0.1781,personal,0
57,45569,10029,12,12.12,843,26,3,0,0.2201,personal,0
55,81046,13898,24,18.25,425,20,7,2,0.1715,personal,1
27,78911,9220,24,11.03,446,12,4,1,0.1168,medical,1
47,63202,11545,48,21.7,579,22,2,3,0.1827,medical,1
48,66935,16654,36,8.07,323,16,7,2,0.2488,education,1
42,92094,15857,12,15.05,419,10,7,3,0.1722,home_improvement,1
34,65282,13483,48,6.52,596,26,1,3,0.2065,personal,0
27,66595,12886,24,17.48,381,9,3,4,0.1935,medical,1
57,26837,10656,36,21.91,747,24,6,3,0.3971,home_improvement,0
42,34972,20427,12,18.93,769,0,3,3,0.5841,personal,1
25,54411,21980,60,14.45,722,13,0,1,0.404,home_improvement,0
22,40466,18112,12,13.24,844,4,5,4,0.4476,business,1
47,37036,5103,12,19.2,323,29,2,4,0.1378,personal,1
41,39115,10426,24,20.91,360,7,4,2,0.2665,home_improvement,1
58,29375,13197,24,21.82,383,0,6,4,0.4493,personal,1
35,40755,6355,60,11.74,524,6,1,0,0.1559,personal,1
41,61109,12474,60,21.85,485,1,3,1,0.2041,business,1
30,87333,12133,60,7.65,674,6,5,2,0.1389,home_improvement,0
43,69345,18504,48,9.31,371,6,1,0,0.2668,education,1
59,66450,9010,48,6.51,373,8,7,3,0.1356,medical,1
25,25776,18979,24,9.62,640,21,4,0,0.7363,personal,0
21,57147,6255,24,18.05,452,3,2,2,0.1095,personal,1
33,53794,7092,60,19.5,395,22,0,4,0.1318,personal,1
41,60233,9723,48,18.24,744,6,7,1,0.1614,personal,0
46,48507,12287,36,15.73,409,19,2,2,0.2533,medical,1
41,84917,1000,48,13.74,757,17,7,0,0.0118,education,0
38,55949,14755,24,17.05,350,12,0,0,0.2637,business,0
57,57704,22256,48,11.64,676,10,1,2,0.3857,education,0
52,19676,15907,24,19.3,372,8,2,2,0.8084,medical,1
56,53079,10735,60,16.51,511,13,7,2,0.2022,home_improvement,1
37,75686,5492,60,16.86,731,7,2,4,0.0726,business,0
55,65000,1121,60,14.11,467,20,2,2,0.0172,business,1
31,16199,2141,36,20.05,630,13,4,3,0.1322,home_improvement,0
41,46905,11214,36,9.28,793,20,1,1,0.2391,personal,0
46,86174,24641,24,11.48,442,16,6,1,0.2859,medical,0
24,52288,1000,12,18.22,744,26,0,3,0.0191,home_improvement,0
54,60803,16201,36,13.38,693,24,2,0,0.2665,education,0
38,84142,7933,24,20.12,811,26,1,0,0.0943,education,0
60,52216,9987,48,10.89,627,13,6,0,0.1913,home_improvement,0
55,69238,6373,60,11.28,558,25,5,0,0.092,medical,0
61,62405,3795,60,20.11,736,26,4,4,0.0608,business,0
49,66252,12753,60,12.89,648,23,4,3,0.1925,business,0
49,61825,13576,24,13.77,814,4,5,1,0.2196,personal,0
58,45142,16010,60,10.66,748,9,1,3,0.3547,medical,0
62,46939,1888,36,9.7,698,5,0,1,0.0402,education,0
41,39617,17243,48,16.15,513,27,1,0,0.4352,education,1
62,25485,17350,60,7.04,845,9,1,4,0.6808,personal,0
33,77401,14546,24,19.95,588,10,3,2,0.1879,education,0
61,55181,9474,48,18.25,558,25,6,2,0.1717,personal,1
37,76494,13850,60,8.24,557,23,4,0,0.1811,personal,1
29,83176,11037,12,16.8,687,5,0,0,0.1327,home_improvement,0
61,55961,17811,60,15.24,844,9,3,3,0.3183,business,0
21,31357,9800,36,8.14,564,13,5,4,0.3125,medical,1
22,51468,12648,48,9.64,612,19,1,4,0.2457,medical,0
49,42919,1570,36,11.95,339,2,5,3,0.0366,business,1
53,19357,13831,12,16.89,509,6,4,4,0.7145,medical,1
30,45968,7502,12,15.86,571,28,3,4,0.1632,education,1
60,53712,15074,36,14.05,435,1,6,2,0.2806,education,1
41,43420,16730,48,18.06,359,6,3,4,0.3853,medical,1
48,41112,8340,12,17.88,809,16,0,0,0.2029,home_improvement,0
31,32004,12187,12,15.5,814,12,6,2,0.3808,medical,0
54,58526,13046,60,18.38,314,25,1,0,0.2229,personal,1
28,88646,14208,24,10.68,554,20,7,0,0.1603,personal,0
42,78015,16739,12,19.98,834,8,7,3,0.2146,business,0
28,66765,15954,48,15.45,534,12,0,4,0.239,education,1
35,67157,9720,48,18.98,430,14,3,4,0.1447,home_improvement,1
37,52612,21589,60,14.29,316,12,6,4,0.4103,medical,1
43,22518,16511,48,8.71,484,16,3,4,0.7332,personal,1
44,48350,20430,60,14.22,690,7,0,2,0.4225,education,1
39,37553,14080,12,11.31,722,8,3,1,0.3749,education,0
25,57784,14434,12,16.86,741,8,6,0,0.2498,home_improvement,0
52,77197,11296,12,13.09,311,7,2,1,0.1463,home_improvement,0
64,90521,9337,12,19.21,819,15,4,1,0.1031,home_improvement,0
21,56163,17852,24,16.53,379,19,1,1,0.3179,home_improvement,0
43,24991,13587,24,16.64,601,29,4,2,0.5437,personal,0
57,56128,11210,12,8.69,515,29,1,1,0.1997,home_improvement,0
28,56617,5864,48,21.73,547,6,6,2,0.1036,education,1
33,67219,21330,60,19.31,840,16,3,3,0.3173,education,0
28,54654,12675,36,18.41,571,6,7,3,0.2319,medical,1
43,56197,4639,60,10.61,432,5,6,3,0.0825,education,1
63,43622,12488,36,14.11,304,4,0,2,0.2863,education,1
21,49385,10794,36,7.33,841,16,7,2,0.2186,personal,0
44,64238,10548,12,14.15,440,7,0,0,0.1642,education,0
55,18847,15457,36,7.48,782,25,3,1,0.8201,business,0
44,49288,10802,12,14.4,604,0,1,4,0.2192,education,0
37,67382,10167,24,16.03,644,15,3,4,0.1509,medical,0
25,84533,20174,48,11.63,569,16,1,1,0.2387,medical,0
40,47829,1562,36,13.48,407,29,3,4,0.0327,home_improvement,1
41,76336,11691,48,19.89,773,2,7,4,0.1532,personal,0
60,85420,17573,12,6.85,381,12,3,4,0.2057,medical,1
51,48063,15761,36,18.46,383,7,3,2,0.3279,business,1
56,44952,18120,60,7.9,589,15,7,2,0.4031,business,0
31,51722,24129,24,5.62,370,23,0,2,0.4665,home_improvement,1
35,53524,22193,24,8.15,474,29,1,1,0.4146,personal,1
39,74634,5066,36,18.01,762,6,5,3,0.0679,personal,0
27,41072,2335,24,11.89,694,20,3,4,0.0569,education,0
48,82685,13961,60,19.83,390,14,4,0,0.1688,business,1
63,40586,3875,48,13.92,768,23,4,2,0.0955,business,0
25,32240,1000,60,5.38,733,1,6,0,0.031,business,0
25,64427,13897,24,17.18,548,23,6,4,0.2157,business,1
50,77150,15402,48,6.87,540,27,0,3,0.1996,medical,1
52,58215,22266,60,18.42,795,26,2,0,0.3825,personal,0
28,62831,16610,12,7.86,639,1,5,4,0.2644,education,0
30,90177,23517,12,10.87,770,9,0,4,0.2608,medical,0
58,77403,14133,48,17.94,762,4,2,2,0.1826,personal,0
52,55556,5182,48,21.22,574,26,0,3,0.0933,home_improvement,1
48,47239,16933,48,11.31,314,28,6,4,0.3585,business,1
37,74711,20005,12,19.1,340,3,4,3,0.2678,education,1
51,69927,14346,60,8.24,507,14,3,2,0.2052,personal,1
28,62534,20703,48,18.72,359,12,1,0,0.3311,home_improvement,1
60,49113,11260,12,16.18,664,16,6,1,0.2293,business,0
45,53624,15275,48,8.28,539,20,3,1,0.2849,home_improvement,0
29,52344,10954,48,10.14,459,22,4,1,0.2093,home_improvement,0
22,49413,26274,48,7.24,696,0,7,3,0.5317,medical,1
35,44179,17047,12,11.51,799,17,1,1,0.3859,home_improvement,0
23,59773,5299,60,8.46,508,27,2,0,0.0887,medical,0
56,43366,23115,12,15.95,432,14,2,4,0.533,medical,1
24,58192,7600,12,21.91,680,13,4,3,0.1306,home_improvement,0
34,17202,12082,48,5.2,732,8,1,0,0.7024,personal,0
61,44202,14809,36,14.2,688,11,3,3,0.335,home_improvement,0
61,74769,15299,36,14.75,731,4,4,3,0.2046,home_improvement,0
45,38792,14902,36,20.54,573,29,2,3,0.3842,personal,1
30,65657,5201,12,13.6,650,28,7,2,0.0792,business,0
41,40288,14922,48,14.24,433,22,4,4,0.3704,education,1
56,68964,18603,36,13.02,365,1,7,1,0.2697,business,1
32,49652,18431,24,9.57,504,22,3,2,0.3712,home_improvement,1
47,48940,4189,24,5.95,597,22,0,4,0.0856,business,0
60,55978,8066,24,11.95,416,6,7,1,0.1441,education,0
22,30818,5732,60,5.89,566,20,7,2,0.186,business,1
33,72497,14038,48,14.36,448,8,5,2,0.1936,education,1
52,78461,2690,12,10.22,493,17,5,0,0.0343,business,1
51,48519,5263,12,14.07,478,3,6,2,0.1085,medical,1
36,64435,8009,48,7.28,447,1,5,3,0.1243,home_improvement,1
52,69020,1219,60,20.85,764,23,0,2,0.0177,education,0
52,53357,11833,48,20.21,304,27,3,3,0.2218,home_improvement,1
54,35051,1000,60,8.23,825,26,6,4,0.0285,medical,0
31,83693,14912,36,10.84,579,0,1,4,0.1782,business,1
30,47934,9617,36,15.43,798,24,7,3,0.2006,home_improvement,0
35,44035,8256,60,6.63,735,11,4,0,0.1875,business,0
37,84498,9235,48,11.03,515,12,3,0,0.1093,business,0
60,65981,11637,36,9.27,814,13,0,4,0.1764,home_improvement,0
38,59633,15557,48,20.56,436,4,7,2,0.2609,education,1
29,37526,19902,36,19.49,579,26,6,4,0.5304,education,1
45,69450,18083,48,14.86,431,27,2,4,0.2604,home_improvement,1
60,107137,25390,48,13.85,692,2,5,3,0.237,education,0
34,70849,16051,24,20.82,780,27,5,0,0.2266,personal,0
45,63929,12841,60,20.85,812,26,3,3,0.2009,business,0
42,67979,9257,12,21.48,718,3,7,4,0.1362,home_improvement,0
50,49093,9457,60,7.13,501,16,5,1,0.1926,medical,0
40,48922,15234,48,7.73,761,18,5,2,0.3114,home_improvement,0
41,48691,6003,48,16.5,501,10,7,4,0.1233,home_improvement,1
64,44650,13373,60,14.2,451,7,3,3,0.2995,business,1
52,48655,11886,48,5.31,521,11,3,1,0.2443,medical,1
41,48572,7631,36,6.05,378,17,6,1,0.1571,business,1
55,50595,5692,48,20.1,499,17,0,4,0.1125,education,1
52,50091,27148,60,19.77,398,8,0,0,0.542,home_improvement,1
50,59374,3620,60,11.07,512,4,5,1,0.061,business,1
59,56418,11593,60,20.15,442,20,6,2,0.2055,personal,1
32,58012,19335,24,15.09,688,16,3,3,0.3333,home_improvement,0
61,82401,15174,24,18.7,673,12,3,3,0.1841,education,0
38,56381,9158,24,12.27,351,5,5,3,0.1624,business,1
41,94796,4847,24,6.93,434,23,1,4,0.0511,business,1
33,61348,12778,24,12.37,710,21,2,3,0.2083,personal,0
41,46949,1000,24,12.77,769,13,4,3,0.0213,education,0
28,79292,13019,24,14.37,411,14,4,2,0.1642,personal,1
60,53568,12208,60,6.79,824,22,7,0,0.2279,home_improvement,0
27,15000,18420,12,21.85,343,13,5,4,1.228,medical,1
43,54927,5139,24,9.15,696,3,6,4,0.0936,business,0
64,50514,10059,60,8.38,560,17,7,3,0.1991,personal,1
52,83917,14621,12,13.96,844,0,4,2,0.1742,business,0
31,38843,13233,24,14.13,687,11,0,1,0.3407,business,0
42,49012,3944,12,12.48,775,21,6,3,0.0805,personal,0
42,77817,8114,12,18.12,709,8,7,3,0.1043,business,0
63,62099,20399,36,13.78,315,9,6,4,0.3285,education,1
45,51913,13555,48,15.36,401,20,7,4,0.2611,education,1
42,41383,2015,36,17.3,485,27,0,3,0.0487,medical,1
48,61331,17299,12,5.43,324,17,1,4,0.2821,education,1
49,54472,2404,60,14.7,371,16,5,2,0.0441,personal,1
33,41179,10157,24,20.03,317,18,0,1,0.2467,education,1
38,42114,15379,48,5.3,631,3,5,1,0.3652,medical,0
22,40339,19282,24,11.89,396,15,5,1,0.478,home_improvement,1
49,37133,1000,60,20.75,311,6,7,3,0.0269,home_improvement,1
41,71812,16269,48,11.0,310,8,6,3,0.2265,personal,1
35,69389,17170,36,12.8,462,7,3,3,0.2474,medical,1
47,71842,8657,12,21.69,582,24,2,2,0.1205,education,0
51,55080,12545,60,8.39,540,6,2,1,0.2278,medical,0
35,50632,1000,12,6.11,344,9,5,4,0.0198,business,1
43,50961,1000,12,19.61,554,7,2,4,0.0196,medical,1
44,73379,18651,24,19.76,366,23,2,0,0.2542,education,1
64,22237,8766,60,13.03,341,16,4,0,0.3942,personal,0
33,45739,9922,12,13.74,683,11,6,4,0.2169,business,0
42,39027,13408,36,19.21,533,13,4,1,0.3436,medical,1
63,79477,9804,48,17.56,784,11,3,3,0.1234,home_improvement,0
57,46405,9247,60,9.51,338,24,1,4,0.1993,education,1
53,25552,14366,24,5.29,310,1,6,4,0.5622,personal,1
23,59021,3026,60,13.15,708,11,0,0,0.0513,education,0
39,48337,18959,24,19.6,407,26,7,1,0.3922,medical,1
43,44975,10618,48,20.23,393,13,7,4,0.2361,personal,1
49,43119,5966,36,21.26,383,6,7,3,0.1384,home_improvement,1
50,42409,5158,12,19.95,357,28,0,3,0.1216,business,1
59,67754,12255,60,14.86,592,25,4,2,0.1809,medical,0
64,59028,10161,24,12.56,315,25,5,3,0.1721,personal,1
45,51436,2706,48,18.17,776,12,2,4,0.0526,business,0
57,35231,8388,12,17.58,464,20,3,4,0.2381,personal,1
28,51959,7144,48,14.15,736,3,1,3,0.1375,medical,0
62,59691,19571,36,6.48,702,0,4,0,0.3279,personal,0
36,60375,12782,12,20.74,685,16,5,1,0.2117,home_improvement,0
28,57895,21416,12,12.75,437,2,3,4,0.3699,personal,1
21,38393,7740,12,11.18,830,29,7,3,0.2016,medical,0
64,15000,10253,24,15.7,592,16,5,3,0.6835,personal,1
25,87393,14319,12,16.46,774,7,3,4,0.1638,business,0
23,31426,15624,48,8.58,761,2,4,2,0.4972,business,0
21,19630,16325,24,19.23,672,26,3,1,0.8316,education,0
24,57349,6673,12,9.93,461,9,6,4,0.1164,education,1
60,24246,6841,48,8.17,343,1,2,3,0.2821,home_improvement,1
55,40513,9867,48,11.91,382,21,3,2,0.2436,business,1
52,64879,20885,60,17.42,838,3,1,4,0.3219,education,0
62,86908,5995,48,21.41,818,28,3,1,0.069,personal,0
54,61975,8838,36,18.76,710,28,6,2,0.1426,home_improvement,0
63,47095,16379,12,20.99,640,13,0,3,0.3478,medical,0
45,54074,16058,12,7.39,388,10,6,0,0.297,education,1
30,22445,15332,12,6.21,529,13,3,1,0.6831,education,1
41,46886,12485,48,14.48,317,12,7,2,0.2663,business,1
59,46903,5609,48,9.94,580,26,5,4,0.1196,home_improvement,0
47,57759,7855,12,19.08,721,28,7,4,0.136,business,0
